Format: joint values q = (beta_1[meters], beta_2[meters], beta_3[meters], alpha_1[rad], alpha_2[rad], alpha_3[rad]) | tip position p = (x[meters], y[meters], z[meters])
q = (-0.0838674, -0.0555999, -0.0433607, 1.00025, 0.881229, -4.11188e-14) 	 | 	 p = (0.0359186, -0.0274076, 0.146757)
q = (-0.0329609, -0.0278719, -0.0227829, 1.97544, 2.28496, -4.11188e-14) 	 | 	 p = (0.05051, 0.0342938, 0.183056)
q = (-0.0329164, -0.0278274, -0.0227384, 1.97434, 2.28563, -4.11188e-14) 	 | 	 p = (0.0505087, 0.0342925, 0.183102)
q = (-0.0328719, -0.0277829, -0.022694, 1.97324, 2.2863, -4.11188e-14) 	 | 	 p = (0.0505074, 0.0342912, 0.183149)
q = (-0.0328274, -0.0277384, -0.0226495, 1.97213, 2.28697, -4.11188e-14) 	 | 	 p = (0.050506, 0.0342899, 0.183196)
q = (-0.0327829, -0.027694, -0.0226051, 1.97101, 2.28765, -4.11188e-14) 	 | 	 p = (0.0505047, 0.0342886, 0.183242)
q = (-0.0327384, -0.0276495, -0.0225606, 1.96988, 2.28833, -4.11188e-14) 	 | 	 p = (0.0505033, 0.0342872, 0.183289)
q = (-0.032694, -0.0276051, -0.0225162, 1.96874, 2.28902, -4.11188e-14) 	 | 	 p = (0.0505019, 0.0342859, 0.183336)
q = (-0.0326495, -0.0275606, -0.0224718, 1.9676, 2.28971, -4.11188e-14) 	 | 	 p = (0.0505004, 0.0342845, 0.183382)
q = (-0.0326051, -0.0275162, -0.0224274, 1.96645, 2.29041, -4.11188e-14) 	 | 	 p = (0.050499, 0.0342831, 0.183429)
q = (-0.0325607, -0.0274718, -0.022383, 1.96529, 2.29111, -4.11188e-14) 	 | 	 p = (0.0504975, 0.0342818, 0.183476)
q = (-0.0325162, -0.0274274, -0.0223386, 1.96413, 2.29182, -4.11188e-14) 	 | 	 p = (0.050496, 0.0342803, 0.183523)
q = (-0.0324718, -0.027383, -0.0222942, 1.96295, 2.29253, -4.11188e-14) 	 | 	 p = (0.0504945, 0.0342789, 0.18357)
q = (-0.0324274, -0.0273386, -0.0222499, 1.96177, 2.29324, -4.11188e-14) 	 | 	 p = (0.050493, 0.0342775, 0.183616)
q = (-0.032383, -0.0272942, -0.0222055, 1.96058, 2.29396, -4.11188e-14) 	 | 	 p = (0.0504914, 0.034276, 0.183663)
q = (-0.0323386, -0.0272499, -0.0221611, 1.95939, 2.29469, -4.11188e-14) 	 | 	 p = (0.0504899, 0.0342746, 0.18371)
q = (-0.0322942, -0.0272055, -0.0221168, 1.95818, 2.29542, -4.11188e-14) 	 | 	 p = (0.0504883, 0.0342731, 0.183757)
q = (-0.0322499, -0.0271612, -0.0220725, 1.95697, 2.29615, -4.11188e-14) 	 | 	 p = (0.0504867, 0.0342716, 0.183804)
q = (-0.0322055, -0.0271168, -0.0220281, 1.95575, 2.29689, -4.11188e-14) 	 | 	 p = (0.050485, 0.03427, 0.183851)
q = (-0.0321612, -0.0270725, -0.0219838, 1.95452, 2.29764, -4.11188e-14) 	 | 	 p = (0.0504834, 0.0342685, 0.183898)
q = (-0.0321168, -0.0270282, -0.0219395, 1.95328, 2.29839, -4.11188e-14) 	 | 	 p = (0.0504817, 0.0342669, 0.183945)
q = (-0.0320725, -0.0269838, -0.0218952, 1.95203, 2.29914, -4.11188e-14) 	 | 	 p = (0.05048, 0.0342654, 0.183992)
q = (-0.0320282, -0.0269395, -0.021851, 1.95078, 2.2999, -4.11188e-14) 	 | 	 p = (0.0504783, 0.0342638, 0.184039)
q = (-0.0319839, -0.0268952, -0.0218067, 1.94952, 2.30067, -4.11188e-14) 	 | 	 p = (0.0504765, 0.0342622, 0.184086)
q = (-0.0319395, -0.026851, -0.0217624, 1.94824, 2.30144, -4.11188e-14) 	 | 	 p = (0.0504747, 0.0342605, 0.184133)
q = (-0.0318953, -0.0268067, -0.0217182, 1.94696, 2.30221, -4.11188e-14) 	 | 	 p = (0.0504729, 0.0342589, 0.18418)
q = (-0.031851, -0.0267624, -0.0216739, 1.94568, 2.303, -4.11188e-14) 	 | 	 p = (0.0504711, 0.0342572, 0.184227)
q = (-0.0318067, -0.0267182, -0.0216297, 1.94438, 2.30378, -4.11188e-14) 	 | 	 p = (0.0504693, 0.0342555, 0.184275)
q = (-0.0317624, -0.0266739, -0.0215855, 1.94307, 2.30457, -4.11188e-14) 	 | 	 p = (0.0504674, 0.0342538, 0.184322)
q = (-0.0317182, -0.0266297, -0.0215412, 1.94176, 2.30537, -4.11188e-14) 	 | 	 p = (0.0504655, 0.0342521, 0.184369)
q = (-0.0316739, -0.0265855, -0.021497, 1.94044, 2.30617, -4.11188e-14) 	 | 	 p = (0.0504636, 0.0342504, 0.184416)
q = (-0.0316297, -0.0265413, -0.0214528, 1.9391, 2.30698, -4.11188e-14) 	 | 	 p = (0.0504616, 0.0342486, 0.184464)
q = (-0.0315855, -0.026497, -0.0214087, 1.93776, 2.30779, -4.11188e-14) 	 | 	 p = (0.0504596, 0.0342468, 0.184511)
q = (-0.0315413, -0.0264529, -0.0213645, 1.93641, 2.30861, -4.11188e-14) 	 | 	 p = (0.0504576, 0.034245, 0.184558)
q = (-0.0314971, -0.0264087, -0.0213203, 1.93505, 2.30943, -4.11188e-14) 	 | 	 p = (0.0504556, 0.0342432, 0.184606)
q = (-0.0314529, -0.0263645, -0.0212762, 1.93369, 2.31026, -4.11188e-14) 	 | 	 p = (0.0504535, 0.0342414, 0.184653)
q = (-0.0314087, -0.0263203, -0.021232, 1.93231, 2.3111, -4.11188e-14) 	 | 	 p = (0.0504514, 0.0342395, 0.1847)
q = (-0.0313645, -0.0262762, -0.0211879, 1.93092, 2.31194, -4.11188e-14) 	 | 	 p = (0.0504493, 0.0342376, 0.184748)
q = (-0.0313203, -0.026232, -0.0211438, 1.92953, 2.31278, -4.11188e-14) 	 | 	 p = (0.0504472, 0.0342357, 0.184795)
q = (-0.0312762, -0.0261879, -0.0210996, 1.92812, 2.31363, -4.11188e-14) 	 | 	 p = (0.050445, 0.0342338, 0.184843)
q = (-0.031232, -0.0261438, -0.0210555, 1.92671, 2.31449, -4.11188e-14) 	 | 	 p = (0.0504428, 0.0342319, 0.184891)
q = (-0.0311879, -0.0260997, -0.0210115, 1.92528, 2.31535, -4.11188e-14) 	 | 	 p = (0.0504405, 0.0342299, 0.184938)
q = (-0.0311438, -0.0260556, -0.0209674, 1.92385, 2.31622, -4.11188e-14) 	 | 	 p = (0.0504383, 0.0342279, 0.184986)
q = (-0.0310997, -0.0260115, -0.0209233, 1.92241, 2.3171, -4.11188e-14) 	 | 	 p = (0.050436, 0.0342259, 0.185033)
q = (-0.0310556, -0.0259674, -0.0208792, 1.92095, 2.31798, -4.11188e-14) 	 | 	 p = (0.0504336, 0.0342239, 0.185081)
q = (-0.0310115, -0.0259233, -0.0208352, 1.91949, 2.31886, -4.11188e-14) 	 | 	 p = (0.0504313, 0.0342218, 0.185129)
q = (-0.0309674, -0.0258792, -0.0207911, 1.91802, 2.31975, -4.11188e-14) 	 | 	 p = (0.0504289, 0.0342197, 0.185177)
q = (-0.0309233, -0.0258352, -0.0207471, 1.91654, 2.32065, -4.11188e-14) 	 | 	 p = (0.0504264, 0.0342176, 0.185224)
q = (-0.0308793, -0.0257912, -0.0207031, 1.91505, 2.32156, -4.11188e-14) 	 | 	 p = (0.050424, 0.0342155, 0.185272)
q = (-0.0308352, -0.0257471, -0.0206591, 1.91355, 2.32247, -4.11188e-14) 	 | 	 p = (0.0504215, 0.0342133, 0.18532)
q = (-0.0307912, -0.0257031, -0.0206151, 1.91203, 2.32338, -4.11188e-14) 	 | 	 p = (0.0504189, 0.0342112, 0.185368)
q = (-0.0307471, -0.0256591, -0.0205711, 1.91051, 2.32431, -4.11188e-14) 	 | 	 p = (0.0504164, 0.034209, 0.185416)
q = (-0.0307031, -0.0256151, -0.0205271, 1.90898, 2.32523, -4.11188e-14) 	 | 	 p = (0.0504138, 0.0342067, 0.185464)
q = (-0.0306591, -0.0255711, -0.0204831, 1.90744, 2.32617, -4.11188e-14) 	 | 	 p = (0.0504111, 0.0342045, 0.185512)
q = (-0.0306151, -0.0255271, -0.0204392, 1.90589, 2.32711, -4.11188e-14) 	 | 	 p = (0.0504085, 0.0342022, 0.18556)
q = (-0.0305711, -0.0254832, -0.0203952, 1.90433, 2.32806, -4.11188e-14) 	 | 	 p = (0.0504057, 0.0341999, 0.185608)
q = (-0.0305271, -0.0254392, -0.0203513, 1.90275, 2.32901, -4.11188e-14) 	 | 	 p = (0.050403, 0.0341976, 0.185656)
q = (-0.0304832, -0.0253953, -0.0203074, 1.90117, 2.32997, -4.11188e-14) 	 | 	 p = (0.0504002, 0.0341952, 0.185705)
q = (-0.0304392, -0.0253513, -0.0202635, 1.89958, 2.33094, -4.11188e-14) 	 | 	 p = (0.0503974, 0.0341928, 0.185753)
q = (-0.0303953, -0.0253074, -0.0202196, 1.89797, 2.33191, -4.11188e-14) 	 | 	 p = (0.0503945, 0.0341904, 0.185801)
q = (-0.0303513, -0.0252635, -0.0201757, 1.89636, 2.33289, -4.11188e-14) 	 | 	 p = (0.0503916, 0.034188, 0.18585)
q = (-0.0303074, -0.0252196, -0.0201318, 1.89473, 2.33388, -4.11188e-14) 	 | 	 p = (0.0503887, 0.0341855, 0.185898)
q = (-0.0302635, -0.0251757, -0.0200879, 1.89309, 2.33487, -4.11188e-14) 	 | 	 p = (0.0503857, 0.034183, 0.185946)
q = (-0.0302196, -0.0251318, -0.0200441, 1.89145, 2.33587, -4.11188e-14) 	 | 	 p = (0.0503826, 0.0341805, 0.185995)
q = (-0.0301757, -0.0250879, -0.0200002, 1.88979, 2.33687, -4.11188e-14) 	 | 	 p = (0.0503796, 0.034178, 0.186043)
q = (-0.0301318, -0.0250441, -0.0199564, 1.88812, 2.33788, -4.11188e-14) 	 | 	 p = (0.0503765, 0.0341754, 0.186092)
q = (-0.030088, -0.0250002, -0.0199126, 1.88644, 2.3389, -4.11188e-14) 	 | 	 p = (0.0503733, 0.0341728, 0.186141)
q = (-0.0300441, -0.0249564, -0.0198688, 1.88475, 2.33993, -4.11188e-14) 	 | 	 p = (0.0503701, 0.0341702, 0.186189)
q = (-0.0300003, -0.0249126, -0.019825, 1.88305, 2.34096, -4.11188e-14) 	 | 	 p = (0.0503669, 0.0341675, 0.186238)
q = (-0.0299564, -0.0248688, -0.0197812, 1.88133, 2.342, -4.11188e-14) 	 | 	 p = (0.0503636, 0.0341648, 0.186287)
q = (-0.0299126, -0.024825, -0.0197374, 1.87961, 2.34305, -4.11188e-14) 	 | 	 p = (0.0503602, 0.0341621, 0.186336)
q = (-0.0298688, -0.0247812, -0.0196936, 1.87787, 2.3441, -4.11188e-14) 	 | 	 p = (0.0503569, 0.0341593, 0.186384)
q = (-0.029825, -0.0247374, -0.0196499, 1.87612, 2.34516, -4.11188e-14) 	 | 	 p = (0.0503534, 0.0341565, 0.186433)
q = (-0.0297812, -0.0246936, -0.0196061, 1.87436, 2.34623, -4.11188e-14) 	 | 	 p = (0.05035, 0.0341537, 0.186482)
q = (-0.0297374, -0.0246499, -0.0195624, 1.87259, 2.34731, -4.11188e-14) 	 | 	 p = (0.0503464, 0.0341509, 0.186531)
q = (-0.0296936, -0.0246061, -0.0195187, 1.87081, 2.34839, -4.11188e-14) 	 | 	 p = (0.0503429, 0.034148, 0.18658)
q = (-0.0296499, -0.0245624, -0.019475, 1.86902, 2.34948, -4.11188e-14) 	 | 	 p = (0.0503392, 0.0341451, 0.18663)
q = (-0.0296061, -0.0245187, -0.0194313, 1.86721, 2.35057, -4.11188e-14) 	 | 	 p = (0.0503356, 0.0341421, 0.186679)
q = (-0.0295624, -0.024475, -0.0193876, 1.86539, 2.35168, -4.11188e-14) 	 | 	 p = (0.0503318, 0.0341391, 0.186728)
q = (-0.0295187, -0.0244313, -0.0193439, 1.86356, 2.35279, -4.11188e-14) 	 | 	 p = (0.0503281, 0.0341361, 0.186777)
q = (-0.029475, -0.0243876, -0.0193002, 1.86172, 2.3539, -4.11188e-14) 	 | 	 p = (0.0503242, 0.0341331, 0.186827)
q = (-0.0294313, -0.0243439, -0.0192566, 1.85987, 2.35503, -4.11188e-14) 	 | 	 p = (0.0503204, 0.03413, 0.186876)
q = (-0.0293876, -0.0243002, -0.0192129, 1.858, 2.35616, -4.11188e-14) 	 | 	 p = (0.0503164, 0.0341269, 0.186926)
q = (-0.0293439, -0.0242566, -0.0191693, 1.85612, 2.3573, -4.11188e-14) 	 | 	 p = (0.0503124, 0.0341237, 0.186975)
q = (-0.0293003, -0.0242129, -0.0191257, 1.85423, 2.35845, -4.11188e-14) 	 | 	 p = (0.0503084, 0.0341205, 0.187025)
q = (-0.0292566, -0.0241693, -0.0190821, 1.85233, 2.35961, -4.11188e-14) 	 | 	 p = (0.0503043, 0.0341173, 0.187075)
q = (-0.029213, -0.0241257, -0.0190385, 1.85041, 2.36077, -4.11188e-14) 	 | 	 p = (0.0503001, 0.0341141, 0.187124)
q = (-0.0291693, -0.0240821, -0.0189949, 1.84848, 2.36194, -4.11188e-14) 	 | 	 p = (0.0502959, 0.0341108, 0.187174)
q = (-0.0291257, -0.0240385, -0.0189513, 1.84654, 2.36312, -4.11188e-14) 	 | 	 p = (0.0502916, 0.0341074, 0.187224)
q = (-0.0290821, -0.0239949, -0.0189078, 1.84459, 2.36431, -4.11188e-14) 	 | 	 p = (0.0502873, 0.0341041, 0.187274)
q = (-0.0290385, -0.0239514, -0.0188642, 1.84262, 2.3655, -4.11188e-14) 	 | 	 p = (0.0502829, 0.0341007, 0.187324)
q = (-0.0289949, -0.0239078, -0.0188207, 1.84064, 2.3667, -4.11188e-14) 	 | 	 p = (0.0502784, 0.0340972, 0.187374)
q = (-0.0289514, -0.0238643, -0.0187772, 1.83865, 2.36791, -4.11188e-14) 	 | 	 p = (0.0502739, 0.0340937, 0.187425)
q = (-0.0289078, -0.0238207, -0.0187337, 1.83665, 2.36913, -4.11188e-14) 	 | 	 p = (0.0502693, 0.0340902, 0.187475)
q = (-0.0288643, -0.0237772, -0.0186902, 1.83463, 2.37036, -4.11188e-14) 	 | 	 p = (0.0502647, 0.0340866, 0.187525)
q = (-0.0288207, -0.0237337, -0.0186467, 1.8326, 2.37159, -4.11188e-14) 	 | 	 p = (0.05026, 0.034083, 0.187576)
q = (-0.0287772, -0.0236902, -0.0186032, 1.83055, 2.37283, -4.11188e-14) 	 | 	 p = (0.0502552, 0.0340794, 0.187626)
q = (-0.0287337, -0.0236467, -0.0185598, 1.82849, 2.37409, -4.11188e-14) 	 | 	 p = (0.0502504, 0.0340757, 0.187677)
q = (-0.0286902, -0.0236033, -0.0185163, 1.82642, 2.37534, -4.11188e-14) 	 | 	 p = (0.0502455, 0.034072, 0.187727)
q = (-0.0286467, -0.0235598, -0.0184729, 1.82434, 2.37661, -4.11188e-14) 	 | 	 p = (0.0502405, 0.0340682, 0.187778)
q = (-0.0286033, -0.0235164, -0.0184295, 1.82224, 2.37789, -4.11188e-14) 	 | 	 p = (0.0502354, 0.0340644, 0.187829)
q = (-0.0285598, -0.0234729, -0.0183861, 1.82013, 2.37917, -4.11188e-14) 	 | 	 p = (0.0502303, 0.0340605, 0.18788)
q = (-0.0285164, -0.0234295, -0.0183427, 1.818, 2.38046, -4.11188e-14) 	 | 	 p = (0.0502251, 0.0340566, 0.187931)
q = (-0.0284729, -0.0233861, -0.0182993, 1.81586, 2.38176, -4.11188e-14) 	 | 	 p = (0.0502199, 0.0340527, 0.187982)
q = (-0.0284295, -0.0233427, -0.0182559, 1.81371, 2.38307, -4.11188e-14) 	 | 	 p = (0.0502145, 0.0340487, 0.188033)
q = (-0.0283861, -0.0232993, -0.0182126, 1.81154, 2.38439, -4.11188e-14) 	 | 	 p = (0.0502091, 0.0340447, 0.188084)
q = (-0.0283427, -0.023256, -0.0181692, 1.80936, 2.38572, -4.11188e-14) 	 | 	 p = (0.0502036, 0.0340406, 0.188135)
q = (-0.0282993, -0.0232126, -0.0181259, 1.80717, 2.38705, -4.11188e-14) 	 | 	 p = (0.050198, 0.0340365, 0.188187)
q = (-0.028256, -0.0231693, -0.0180826, 1.80496, 2.3884, -4.11188e-14) 	 | 	 p = (0.0501924, 0.0340323, 0.188238)
q = (-0.0282126, -0.0231259, -0.0180393, 1.80274, 2.38975, -4.11188e-14) 	 | 	 p = (0.0501867, 0.0340281, 0.18829)
q = (-0.0281693, -0.0230826, -0.017996, 1.8005, 2.39111, -4.11188e-14) 	 | 	 p = (0.0501809, 0.0340238, 0.188341)
q = (-0.0281259, -0.0230393, -0.0179527, 1.79825, 2.39248, -4.11188e-14) 	 | 	 p = (0.050175, 0.0340195, 0.188393)
q = (-0.0280826, -0.022996, -0.0179095, 1.79598, 2.39386, -4.11188e-14) 	 | 	 p = (0.050169, 0.0340152, 0.188445)
q = (-0.0280393, -0.0229527, -0.0178662, 1.7937, 2.39525, -4.11188e-14) 	 | 	 p = (0.050163, 0.0340107, 0.188497)
q = (-0.027996, -0.0229095, -0.017823, 1.7914, 2.39665, -4.11188e-14) 	 | 	 p = (0.0501568, 0.0340063, 0.188549)
q = (-0.0279528, -0.0228662, -0.0177797, 1.78909, 2.39805, -4.11188e-14) 	 | 	 p = (0.0501506, 0.0340018, 0.188601)
q = (-0.0279095, -0.022823, -0.0177365, 1.78677, 2.39947, -4.11188e-14) 	 | 	 p = (0.0501443, 0.0339972, 0.188653)
q = (-0.0278662, -0.0227798, -0.0176933, 1.78443, 2.40089, -4.11188e-14) 	 | 	 p = (0.0501379, 0.0339926, 0.188706)
q = (-0.027823, -0.0227365, -0.0176502, 1.78207, 2.40233, -4.11188e-14) 	 | 	 p = (0.0501314, 0.033988, 0.188758)
q = (-0.0277798, -0.0226933, -0.017607, 1.7797, 2.40377, -4.11188e-14) 	 | 	 p = (0.0501249, 0.0339833, 0.188811)
q = (-0.0277366, -0.0226502, -0.0175638, 1.77732, 2.40522, -4.11188e-14) 	 | 	 p = (0.0501182, 0.0339785, 0.188863)
q = (-0.0276934, -0.022607, -0.0175207, 1.77492, 2.40669, -4.11188e-14) 	 | 	 p = (0.0501114, 0.0339737, 0.188916)
q = (-0.0276502, -0.0225638, -0.0174775, 1.7725, 2.40816, -4.11188e-14) 	 | 	 p = (0.0501046, 0.0339688, 0.188969)
q = (-0.027607, -0.0225207, -0.0174344, 1.77007, 2.40964, -4.11188e-14) 	 | 	 p = (0.0500976, 0.0339639, 0.189022)
q = (-0.0275638, -0.0224776, -0.0173913, 1.76763, 2.41113, -4.11188e-14) 	 | 	 p = (0.0500906, 0.0339589, 0.189075)
q = (-0.0275207, -0.0224344, -0.0173482, 1.76516, 2.41263, -4.11188e-14) 	 | 	 p = (0.0500834, 0.0339539, 0.189128)
q = (-0.0274776, -0.0223913, -0.0173052, 1.76269, 2.41414, -4.11188e-14) 	 | 	 p = (0.0500762, 0.0339488, 0.189182)
q = (-0.0274345, -0.0223483, -0.0172621, 1.76019, 2.41566, -4.11188e-14) 	 | 	 p = (0.0500688, 0.0339436, 0.189235)
q = (-0.0273914, -0.0223052, -0.0172191, 1.75768, 2.41719, -4.11188e-14) 	 | 	 p = (0.0500614, 0.0339384, 0.189289)
q = (-0.0273483, -0.0222621, -0.017176, 1.75516, 2.41873, -4.11188e-14) 	 | 	 p = (0.0500538, 0.0339332, 0.189342)
q = (-0.0273052, -0.0222191, -0.017133, 1.75262, 2.42028, -4.11188e-14) 	 | 	 p = (0.0500461, 0.0339278, 0.189396)
q = (-0.0272621, -0.022176, -0.01709, 1.75006, 2.42184, -4.11188e-14) 	 | 	 p = (0.0500384, 0.0339225, 0.18945)
q = (-0.0272191, -0.022133, -0.017047, 1.74749, 2.42341, -4.11188e-14) 	 | 	 p = (0.0500305, 0.033917, 0.189504)
q = (-0.0271761, -0.02209, -0.017004, 1.7449, 2.42499, -4.11188e-14) 	 | 	 p = (0.0500225, 0.0339115, 0.189558)
q = (-0.027133, -0.022047, -0.0169611, 1.7423, 2.42658, -4.11188e-14) 	 | 	 p = (0.0500144, 0.033906, 0.189613)
q = (-0.02709, -0.022004, -0.0169181, 1.73967, 2.42818, -4.11188e-14) 	 | 	 p = (0.0500062, 0.0339003, 0.189667)
q = (-0.027047, -0.0219611, -0.0168752, 1.73704, 2.42979, -4.11188e-14) 	 | 	 p = (0.0499978, 0.0338947, 0.189722)
q = (-0.0270041, -0.0219181, -0.0168323, 1.73438, 2.43141, -4.11188e-14) 	 | 	 p = (0.0499894, 0.0338889, 0.189776)
q = (-0.0269611, -0.0218752, -0.0167894, 1.73171, 2.43304, -4.11188e-14) 	 | 	 p = (0.0499808, 0.0338831, 0.189831)
q = (-0.0269182, -0.0218323, -0.0167465, 1.72902, 2.43468, -4.11188e-14) 	 | 	 p = (0.0499721, 0.0338772, 0.189886)
q = (-0.0268752, -0.0217894, -0.0167036, 1.72632, 2.43634, -4.11188e-14) 	 | 	 p = (0.0499633, 0.0338713, 0.189941)
q = (-0.0268323, -0.0217465, -0.0166607, 1.7236, 2.438, -4.11188e-14) 	 | 	 p = (0.0499544, 0.0338653, 0.189996)
q = (-0.0267894, -0.0217036, -0.0166179, 1.72086, 2.43967, -4.11188e-14) 	 | 	 p = (0.0499453, 0.0338592, 0.190052)
q = (-0.0267465, -0.0216608, -0.0165751, 1.71811, 2.44136, -4.11188e-14) 	 | 	 p = (0.0499361, 0.0338531, 0.190107)
q = (-0.0267036, -0.0216179, -0.0165322, 1.71533, 2.44305, -4.11188e-14) 	 | 	 p = (0.0499268, 0.0338469, 0.190163)
q = (-0.0266608, -0.0215751, -0.0164894, 1.71254, 2.44476, -4.11188e-14) 	 | 	 p = (0.0499173, 0.0338406, 0.190219)
q = (-0.0266179, -0.0215323, -0.0164467, 1.70974, 2.44647, -4.11188e-14) 	 | 	 p = (0.0499078, 0.0338343, 0.190275)
q = (-0.0265751, -0.0214895, -0.0164039, 1.70691, 2.4482, -4.11188e-14) 	 | 	 p = (0.049898, 0.0338279, 0.190331)
q = (-0.0265323, -0.0214467, -0.0163611, 1.70407, 2.44994, -4.11188e-14) 	 | 	 p = (0.0498882, 0.0338214, 0.190387)
q = (-0.0264895, -0.0214039, -0.0163184, 1.70122, 2.45169, -4.11188e-14) 	 | 	 p = (0.0498782, 0.0338148, 0.190444)
q = (-0.0264467, -0.0213611, -0.0162757, 1.69834, 2.45345, -4.11188e-14) 	 | 	 p = (0.0498681, 0.0338082, 0.1905)
q = (-0.0264039, -0.0213184, -0.016233, 1.69545, 2.45522, -4.11188e-14) 	 | 	 p = (0.0498578, 0.0338015, 0.190557)
q = (-0.0263612, -0.0212757, -0.0161903, 1.69253, 2.457, -4.11188e-14) 	 | 	 p = (0.0498473, 0.0337948, 0.190614)
q = (-0.0263184, -0.021233, -0.0161476, 1.68961, 2.4588, -4.11188e-14) 	 | 	 p = (0.0498368, 0.0337879, 0.190671)
q = (-0.0262757, -0.0211903, -0.0161049, 1.68666, 2.4606, -4.11188e-14) 	 | 	 p = (0.0498261, 0.033781, 0.190728)
q = (-0.026233, -0.0211476, -0.0160623, 1.68369, 2.46242, -4.11188e-14) 	 | 	 p = (0.0498152, 0.033774, 0.190786)
q = (-0.0261903, -0.0211049, -0.0160196, 1.68071, 2.46425, -4.11188e-14) 	 | 	 p = (0.0498042, 0.0337669, 0.190843)
q = (-0.0261476, -0.0210623, -0.015977, 1.67771, 2.46609, -4.11188e-14) 	 | 	 p = (0.049793, 0.0337598, 0.190901)
q = (-0.0261049, -0.0210196, -0.0159344, 1.67469, 2.46794, -4.11188e-14) 	 | 	 p = (0.0497816, 0.0337526, 0.190959)
q = (-0.0260623, -0.020977, -0.0158918, 1.67165, 2.4698, -4.11188e-14) 	 | 	 p = (0.0497702, 0.0337453, 0.191017)
q = (-0.0260197, -0.0209344, -0.0158493, 1.6686, 2.47168, -4.11188e-14) 	 | 	 p = (0.0497585, 0.0337379, 0.191075)
q = (-0.025977, -0.0208918, -0.0158067, 1.66552, 2.47356, -4.11188e-14) 	 | 	 p = (0.0497467, 0.0337305, 0.191134)
q = (-0.0259344, -0.0208493, -0.0157642, 1.66243, 2.47546, -4.11188e-14) 	 | 	 p = (0.0497347, 0.0337229, 0.191193)
q = (-0.0258919, -0.0208067, -0.0157216, 1.65932, 2.47737, -4.11188e-14) 	 | 	 p = (0.0497225, 0.0337153, 0.191251)
q = (-0.0258493, -0.0207642, -0.0156791, 1.65619, 2.47929, -4.11188e-14) 	 | 	 p = (0.0497102, 0.0337076, 0.19131)
q = (-0.0258067, -0.0207217, -0.0156366, 1.65304, 2.48123, -4.11188e-14) 	 | 	 p = (0.0496977, 0.0336998, 0.19137)
q = (-0.0257642, -0.0206791, -0.0155942, 1.64988, 2.48317, -4.11188e-14) 	 | 	 p = (0.049685, 0.033692, 0.191429)
q = (-0.0257217, -0.0206367, -0.0155517, 1.64669, 2.48513, -4.11188e-14) 	 | 	 p = (0.0496721, 0.033684, 0.191489)
q = (-0.0256792, -0.0205942, -0.0155093, 1.64348, 2.4871, -4.11188e-14) 	 | 	 p = (0.0496591, 0.033676, 0.191549)
q = (-0.0256367, -0.0205517, -0.0154668, 1.64026, 2.48908, -4.11188e-14) 	 | 	 p = (0.0496459, 0.0336678, 0.191609)
q = (-0.0255942, -0.0205093, -0.0154244, 1.63702, 2.49108, -4.11188e-14) 	 | 	 p = (0.0496325, 0.0336596, 0.191669)
q = (-0.0255517, -0.0204669, -0.015382, 1.63376, 2.49308, -4.11188e-14) 	 | 	 p = (0.0496189, 0.0336513, 0.191729)
q = (-0.0255093, -0.0204244, -0.0153397, 1.63047, 2.4951, -4.11188e-14) 	 | 	 p = (0.0496051, 0.033643, 0.19179)
q = (-0.0254669, -0.0203821, -0.0152973, 1.62717, 2.49714, -4.11188e-14) 	 | 	 p = (0.0495911, 0.0336345, 0.191851)
q = (-0.0254245, -0.0203397, -0.015255, 1.62385, 2.49918, -4.11188e-14) 	 | 	 p = (0.0495769, 0.0336259, 0.191912)
q = (-0.0253821, -0.0202973, -0.0152126, 1.62051, 2.50124, -4.11188e-14) 	 | 	 p = (0.0495625, 0.0336173, 0.191973)
q = (-0.0253397, -0.020255, -0.0151703, 1.61716, 2.50331, -4.11188e-14) 	 | 	 p = (0.0495479, 0.0336085, 0.192034)
q = (-0.0252973, -0.0202126, -0.015128, 1.61378, 2.50539, -4.11188e-14) 	 | 	 p = (0.0495331, 0.0335997, 0.192096)
q = (-0.025255, -0.0201703, -0.0150858, 1.61038, 2.50749, -4.11188e-14) 	 | 	 p = (0.0495181, 0.0335908, 0.192158)
q = (-0.0252127, -0.020128, -0.0150435, 1.60696, 2.50959, -4.11188e-14) 	 | 	 p = (0.0495029, 0.0335817, 0.19222)
q = (-0.0251704, -0.0200858, -0.0150013, 1.60352, 2.51171, -4.11188e-14) 	 | 	 p = (0.0494875, 0.0335726, 0.192283)
q = (-0.0251281, -0.0200435, -0.014959, 1.60007, 2.51385, -4.11188e-14) 	 | 	 p = (0.0494718, 0.0335634, 0.192345)
q = (-0.0250858, -0.0200013, -0.0149168, 1.59659, 2.516, -4.11188e-14) 	 | 	 p = (0.049456, 0.0335541, 0.192408)
q = (-0.0250435, -0.019959, -0.0148746, 1.59309, 2.51816, -4.11188e-14) 	 | 	 p = (0.0494399, 0.0335447, 0.192471)
q = (-0.0250013, -0.0199168, -0.0148325, 1.58957, 2.52033, -4.11188e-14) 	 | 	 p = (0.0494235, 0.0335352, 0.192535)
q = (-0.0249591, -0.0198747, -0.0147903, 1.58604, 2.52252, -4.11188e-14) 	 | 	 p = (0.049407, 0.0335256, 0.192598)
q = (-0.0249169, -0.0198325, -0.0147482, 1.58248, 2.52472, -4.11188e-14) 	 | 	 p = (0.0493902, 0.0335159, 0.192662)
